id,label_kmeans_10
LHRGF14CQGOOof7lwMPycg,2
PSeroe5yTX6wZFv6QSntEA,8
5g_3R1tESF6lcogSJLuMmA,7
BPfkqQA5QbWd-od1MGcj-g,8
aIOBpNRwTx-PPVLpFSyPhA,3
RHBkeLFsTWGb741xwNFuVQ,8
1L9H5ubkS--Mdn6EeKLL3g,8
WoZmEai3TESu3OtYMbfdYQ,1
Bf05p9wAQmW4kxw1Va8d9g,8
eXZhUIapTj2UBOagh5uegA,7
562muN4AQg2NIPKKiyOHtw,7
uqc_hO7GQJGBzpEh9_bQCw,7
IMw_IC0tSiGcR5Qc2_nr_Q,1
kx-5_R0WRIuenj4h3_H1ww,8
I6bEZpqBQwqhypC-DeKY0w,7
K51xhZlGRBSk1fxtN-Vhmw,1
BxBzovejS3CW_tNu8dJ3sg,8
8bN9q5rqQzKBZEDkIveyZw,2
wb7S842vQGSXJu65KQ8LuQ,3
OJ3kfIqfS9aGad-1CJR6Pg,8
tKGZKfApRkuJf9jSIo65lQ,1
5GMkx_abQnyVaFVWnUPoww,2
yAUvyaidTcKkPeH3uwJKag,3
_6dPVkfMSd6zw677nH1tQg,1
KpsitgPFTc27-BIClrrU0A,1
Kgl0wlG4SeWBxrM0BlBx0Q,8
2HDLj11nTJqBNJgkaJXX7w,8
4FS6cZG2QiibAOxp5lom0A,1
MlKKamSASjCLytgjnzz1sw,3
cj2B80FjRSOzItHDzdlyDQ,3
xLrZlaGEQDS4IjMZCKPm9g,3
Xxaz2Qk-TeWk1YdmgunVJQ,3
UiKMg_GqSTOufahFNQrLcw,8
TT2KB-y4Q1iW6jk7Pt_oug,8
h6MEuOgXQB2Re-mEid_t7Q,7
k4h1XM9fRdCwDJ31abdhMw,2
O57ihFRFSwaCPVfCG2NVww,7
4g0tAyHmR3WxiU-kymfL4w,1
xCWuSw7uQHayHpicXmFVLw,1
KW0158O1QmShqU0znZI6ug,3
Jw7iBxyVQfSxfgbwDHZTaA,7
HhlVmi3oQa6W12zJB4Xx_w,3
7CqyGmM6TTSy3579E7Zyag,7
ecoH7J6JQnqtxFAz_yx9kQ,8
eeFWpSlbRACh-_DLVclAUQ,2
L6CZEVtwTM-zrC0Pvmfr4w,3
64e2l3hoRQ6qe4h8L2yMEQ,1
bdZRDeMlQq6mTIxkyedE3Q,3
z2IT0sVcSx2PZ3YPe6vUfQ,8
jpfBzcHuRWuyvwxZGPC0Ng,3
ExNHvmuwRKi-uYY6dYOzVg,3
qn3YOL8DS1WpUKR6Xxyjdw,8
CyIcAoyQQHi-NCvBqXbDOw,3
5n5XRMkkRcmR1CYClFW2ow,1
jO4nB5w-TmO7kxQ53j9ImQ,8
cO3M2QxyQMW7ccQRosbZvg,1
DuOQAaJzS6CV-OSHv-LzNQ,2
GTkUsbB5QUOX5rOPeFKDjQ,3
3m5Rva9bT9adDgb-eVnTzQ,3
_u0BSb-bRm2jyrARzBU_Xg,8
5sJl9v84TI-VSF6bIuFP1w,3
aa3dMWBaQs-CAOzo0F_D9A,7
lOB0e2mKT3uc5WufEsdVMQ,8
1r7TPa1ETDucLI4AgzoeRA,1
KpT8zB4aQWa8Xs2MHnk4jQ,3
NLQ9LGcwRVSOc8Ov5qUkPw,7
KfneZznuTauYu8QKLcc3yw,7
uL2Ld1Q1QBWulG48ev-8mQ,3
Pwwy8VxNSJC-vEwnQXndZw,2
aKJbKaflSn25JmABJUukEw,7
d-a-fAhCTjCsSrSDclOctA,8
-Q7zgRxtTO2qUYw66inN9w,8
dOVNqxpUSCa26tWzlwaB-Q,7
bda5xKWBReCgyotpjXQmsA,8
OuLEBJH3R4CNirDTG7T6-w,3
M1kFrnDFT6SUyaBgyYjZVQ,3
f2f-Kt18Tk2jrr0GTAKdlQ,7
SFlwRx4WT1CPAFjjRPNtrw,7
SMkxcj4vSOuW8JrpC3B5tw,7
ZzjKdbbDQ-uXmVPSMcMBrg,7
SIx35JwaTl--KjbeXUNebQ,3
ALhz5tT-QVCEFTT82hu1vQ,3
piCIaS5QR4Cd27ZK7Sd5vQ,1
IGdFZ6A-Q4-BcT8H4N5RSQ,8
k1iK6qn2TCq51f7I3L7x5g,7
q_qI84QTSbyfIgx4mLMNwA,7
Aaud63K_SHOB_240A6fIvw,2
X_-PyGjESriXuLe8zgaiKw,1
MephQiysQmefL6LCFqMlaQ,1
fpIVk_L0S2OXzFlJjPG5Ow,7
ARg2H5XFRo6BQaMCUgpTmg,7
zCGlgbEtT8SMUBOfiffgkg,7
teVTA9RcSvGObxW4QwcmHw,7
QuXKDFTxQ3iOd5S2mSiX1g,7
Dcs0cdtmQ8iPvSaQfgCDvA,3
dJMO44vPQwa_ZpzOHzXVDw,1
LO1O9FbLR3-kJGYodgA3yQ,7
Fx7w9_KQR3S8HKe-nCNXeA,7
T5y2uqhHQU2MBd5qKLp9uA,7
n4LE-xO2RUqCw6ph6TnbCQ,7
CUqvNqftSzmuFr2AJxmjKQ,3
HQp-gMnFRmyNEHF_absAJg,8
inBZlIAzQqGo3Pa3s9obzw,1
ul7-CIZKSeyV8VDrg4HxOQ,2
lpx9ZjiTR2KQ5FMc2sRtuQ,0
bqVZgLSzRDynQEET16PdTA,2
ohL0alVEQtiy6GOJzQ0AFA,3
OeGPTSOuT62zwz-e0fX0Hw,7
VB4HIQ3_TA2fPaFExCy2aA,3
1J4Wb5z5RgK6B1NliDaHmw,7
V1FNKqYVSH6GK6bxKxln5Q,3
fDYhTFL6Q_eF1KNAjQ673A,7
XETwsParTKebbicfXumfZw,3
CbOYS5mKQSKKh6-vgTFYrQ,7
hpc_SBlXR-Wounf_tHlthA,3
vWVey8H9TomTf9DaBrQtIA,3
9dxVBQj4TuCgQSLkc1_Prg,1
OD5HNIrcReSCkWZQ3lOtlA,7
kx2HUvcUTgyJDcnv-4vSsQ,1
54dKCCgkSMOjblNwF-B9Ng,7
Gxlei-24T5WFrFoQN8RcLg,1
DSugqCBwSiizCWmqPyGrxg,8
Nbjf1xdgT9q-H2_eZpdMdg,7
q85rD0AVSgC5XFHQPSwAxQ,1
J0txSLj2SCWiZOmFxkCsAA,2
__14TH1xQoySqyeU_vgsgw,7
2esJW5uuQcqE3T9VZ7crsw,2
4iJhA6DzSv-ezhLmCtckkw,3
ZqqBHZayTxSySeTIRFIw4Q,8
CszulcAwQp6_qJGwwVZGAQ,8
vg1zcPXfSOC9HmG7oXZqJg,8
rmVcjZmjT_yUyZm5_iAqwA,2
HHAfCmJdQ76fQ85Ojgb8Zw,3
1u_9qfu-SbCAve7EkqYc9w,2
6_glNQn7RYq_uuomNW1pEQ,3
jitFcLB-R-W9CozETc2y0w,7
coYPC_UKSPCTpDZzWZiEww,1
8zqRbj_yS_easqAzoJxArg,8
JSc1tYqSTjCFqeuAlNKTdg,2
sHwaYRT4SRuA-beqabVMQw,1
Uw4MfaIaRkiK_nkLn4LVRA,7
uSe6alKdTMSf9H7aZ5SoMw,3
_444VPmZQRSNPRU-LOd_4Q,1
Yg4WojZvSj-E-PlW_e7-jg,2
ES9w1iVgT96WiqJSGssIEA,8
WNQzwC2IQyqsvN39aYB5ug,2
Sfk_Zpk8QyaZpDc-VzaWNA,7
yTFVXGidRKOHkU4kfdx96g,1
mrBGOojpST-hCcV9fKn4TA,0
gyNV53mlQpmhBLtdjLox8Q,2
sMRqYzw9T2OKmTI2F-uqRA,7
7ad_7_zIQuWJy8p2qCl8gQ,5
6Du0lZfEST692eoKIcPb_A,8
Vw18hJ4PQ6KHKqLxyKxzSg,3
7xVX-8mPRo6-NTZq4EFRsg,7
aVNZZreJThCZIAgOfj63Xw,3
Caf1Kij2Tt6wKcjcoy1n2w,8
ED-ac3SuRk268irzZ40sOA,8
XBCeBITTQkirfnMcisCgPg,3
dglbjYZxSpSNV4VyCq_5Zg,2
95OElwpdTB6aDp9C4AaGHw,3
pTqorpJ5RT2_3-DpV1e8Hw,8
yBGBy9lTQNO4pFBeK8U6PA,2
lc5UUtbdRAWPXILyxBwGJg,3
jIlim7R0TheZICthXR2U5Q,1
VwHyw6O7QSqvVOAZrhkAGw,7
HGwcMGcKTsy9Stc6SsUcvg,1
fbEJiL-pQBmy9RnoG0ydcA,7
MgvYfhQESDKOlRFLX4QJ3g,7
6e6auxycRxqujIW0RD2Wog,2
vJqhVnLvQfyhE_L47RqCFw,7
Wn3w3F7qSjql5v3X7x-YcQ,8
Bo5HopUdRvqIrnVkgoI-_Q,1
BP4i1uNuRTmEHIk4V-9TXA,8
UsUcgaqBS2aj4c-8_TlbqA,8
fjVyqV9NQPOzUa79RP_Tiw,3
0d0B57mCQXK7CA-tprwxNg,8
bKMu8gLqTjKNm8tfSOOrQw,3
Ivlhf1eQRK-BYvMsOA3e3w,1
ocdv12jgT6ugPu2HN3R7wQ,7
sI8BSCZVTTeQhuzDDIYKCw,3
adlhmLq6TMqSWBhnBgQ1gQ,8
m-StN1ocTV6ie-7L6PHdOA,8
rire8krYRFWT9B5VUZzs6g,5
Qs23wFGqQjyy9dOa2Uvulg,1
4vPtyU0bSiurAQwhkeenmA,1
carwqH_HTGmEpA8abM2WCw,8
iZIRl7PuSuKfAo9GeYOwwg,7
ipTmLonDQzeq2NSGaL0cag,7
FNjU1z6HRg-v23Thv1C9Cw,2
3DkddVR-TsiD-RZvGGmGPQ,7
UkzckKVITWq-yEYvVsItSA,5
leNvWwRsSTKoXvd2XE2xeg,3
rqTSM81xRIGqHpruEh7xsw,1
VpBj41ZrR_GPyHZZemro2A,7
XroTHZMsSGOYZa1iUbdJFQ,5
K7f4T5vMS_ORIJgL9r1t5A,7
5EY3oYcLTXGKgzbuNG90og,2
-8s-MS_9Q662IJgW1eX20g,8
uJ6YY1HtRWCQxk-gQSzKbg,7
0Iolr0SLR8Si6HBANPiM6w,7
hWMk1OoaQJu-hsZvGQQ2fw,1
DECEZoHoQv-bLkL_ujKxxw,3
rKTL1JmPQYO005hw1EnUXg,1
UirNO_9xRIay-MKjvZPzLQ,5
sclcRipgQ_isXhMKnDZcnw,1
yo2KLOWvSDWqejyfoAD2QQ,3
a2i_xFSBQ2S7_Ri4tsykQQ,2
8RGHHxgIRqe-ewwVf2EtcQ,1
ZAoupZidQXqJOpjLhdBurA,8
pfzElkDKRLiGyMkV7rzaiQ,2
Invx6bKDQsWJqHf4QzJYlg,8
Qi1aHwdERHmMOzD9tpUKRQ,3
7YjltyizTAu_pv_-71tXdw,1
LQ4qakcFQ-WMfnZJFTggVw,1
iDdheg9xTBaFv_A4X7I3Nw,2
I1oJDdoNRO2Nk1fLO8wNeA,1
KfUtHeCkTjOKMQtJ1zsm9A,7
EQQpJ2wgQNiWbhWHwqiCxw,1
-uUlnzhNQTSmJoUzVszqCQ,8
Ur14cJT3QOW6IKhlZpLGUA,8
CMR5FvxJRrSkt4GWqaGrUQ,1
0A08U2fgToqQbfBgPnIscA,1
sqDNx4AHQEuECC8dAYcwXA,3
fHy96yFdQeKMnz-eyBd3ZQ,2
KFFQeKrkTKaGjBwUndXDpQ,3
aoTgIcOMSIae1WRUkC6oRg,1
PXxjqRoWThaRmwdshjZOvw,3
3oxSJ72YR9eWIFiGgDUayA,4
FjgfJmBgQZOou1rv4ckKNQ,7
cJoYsfmrSqqi22gtEB0l8Q,2
cyWrXHrBTPSbv79HMeMADg,7
EZLuOZr-RUafLhcv4tRUKg,7
WSsliJTARlytcTjdOwNN4A,1
E0E7w6QJTTmuvPHrxiNSow,7
v0e_i_pcR2OUS-kyAZpPnQ,2
coyXP0QCSQW8BEm6Vvi_SA,3
HLl9QCWMTr6BoAFxfGBjPA,7
huLLXZleQkiC1y33FINrmA,8
BodOucpjSp-JeICHpAEtXg,3
N6h5Ii_vT06PMTyeBN1DEA,3
_YyQo_cIR9O2D1PK6XLoWA,8
gA2KiG56SWqYlaK7Kqc4Qw,8
fICQhrJRS96a9vWBqEG1cQ,7
5_KwHmOcRRG2jowxM9Is9A,1
RpKOtGDURaOrV5xFk6CcOg,8
njZbIvteTJm0hhBVLATYLQ,8
UAdwJJriSmWutXabhILk6w,1
APAVLkSrQViNQKT_0v6jew,3
S1PMe1bAQZKcsydg1EiPAg,7
-KeJAeZBT3ef0LrHuPkYIQ,3
VPAOyWxUQomCb0cidA-7aw,8
ZILlPQbBRfWAcBPMvfzFVQ,7
TaYSeMSYR5-jkN-69RioUA,8
tDFt4Z1TS2uiOTm35TfftA,3
ztkT9m-jQzihrygIk3WzKA,8
4eDJRTD0QlmD4wUp-ftCUw,3
Y8pkMYS7SGi2ClwiaIF3eQ,8
gDNPm1niQEutYqQbglrd1g,1
D_dbsCPeQV-qwyFjgdVB7w,8
UPx58sVqRNC-2wT-AyZYmw,3
jGjp5HvEQ6uF3a3LqekrBQ,8
E-jSYlNbQ_aRxNhOGQj62w,3
ReaTnCv7R7-e_m0mn-cbNA,3
QWkVJHzVTACpL2GKxby8eg,3
ZLWeCO5WT1y8SLKa3YVlkg,8
p_ARXoKrRI-OkP5STmz2MQ,7
7t7CTADQRvaUjdEcwEjMvA,7
1z3EEoMOScejmcvGQPtwDQ,1
_UDQ9cG2TqOCInCSTzYDOw,3
0coaScVGTaSAWDwcMvO_8Q,1
bzXX-OuPTV2ebzVb5UkCiQ,3
y-A7YYbdRb2hznga7VGaWA,1
-QSflhTKR7uiAKZnefX5qg,1
z5xTHOzkSa-3ohA49lLMFw,8
VlNgorYxRA-8k9dvWAJxgA,3
7iVqnTJETyS4KExvzPmZQg,2
TNAAaD43SSuUYZiyjFxqew,3
TY_DXMCHScuRW4ePkw6P3Q,3
jPHvS9H7QSWceJJPpnn9JA,8
w4_SdKdXSmylSP3m6pORuA,1
XvqtAkkJTO-rhl8BOy3zgQ,8
9AAO664nQvu8JQQHfGFXmQ,2
PtU1vwaSRp2AxiE7Vark1A,7
JXDaM5EfSbOE9Nma80CUfg,3
oGfbTebeRj-g656ZaR1mkQ,3
hrebkn25RAa1dJ4DM5uPhg,3
XbfVQmImTee7KW6GNZcfSw,8
rCLO9K6tRPKvRTn4xi58JQ,1
TWBIE6hwQtmtBMVUqM1z-w,8
v3CzP77_Tw-TTeUaz6AqBA,3
eO6bv-EVTFGjyv80FOxQTw,8
Jh5uMXuETYGRN3nm5R4igg,2
WHqWg1wiSCuN_yVP7npovg,8
5-x07ZI-QeenAMyUk-cXFA,2
0RkS42U1RlGv93er1Qdj7w,1
dkiamJX5RqWLc5xY5n2Rkg,1
yZ20kZt_Q4O75qk541ku0A,7
NGiKQ6_HTaOQZQZVjfY8YQ,8
v3fjqUvsR7a2KsFOlkflPg,1
9pH-Xi7qR5i0G5iOh4doXQ,1
DZeu9kkTSQqOr47frI63aQ,3
rm5xX0KtS3qbRDuaZ3AihQ,2
T3Il1DVlSlqe-udKSERyqA,3
d_9j1s-mRmS-7PsqftSXNA,8
5zaoM2N-TNaVYwtLsCwahw,1
A_ZABd9vSC6ImRjIP7hn4A,8
kz_lfasrS1mqpHrcDr7MBg,3
FPUCAJp2TCC0kQpZrzyrbg,8
uG-1J0roQ7CCRvZro6qGaw,2
XfPdc2wOT0aEKen4uTp2fg,8
uMTr0ut0QUO9wj8DxCKmLw,2
YoqcEqZcSQ-05NPux7rO8Q,8
wUueFwUpS0683-P0mUTPqg,7
18AFxf1mTqKmWO_NFNEZoA,8
WpETiazVQOW49jXJNfRbeg,7
TJPiuMUvRY6gPViXC6fHlA,2
YrHcfbjQRxmDLZhS4un6pw,8
auSPsMCaTX27Y2DgespFWg,5
RlO3oihpQkehZLBvkdH_Mw,1
z8GGvLxlRm6SVvu7Y5B84A,8
TPa_wE1GSNqH8dbHDASWsw,1
LnENrHlYSLWTQlmgr8GuRQ,3
UFbpPdsBTkas34Cx6WUorA,3
iMHl2iTSQEKc0Nhjal5vsw,3
ooIYvFktQY-02Wc92Z4XCg,7
46kzF0WuQZKDWTPLocUH1A,3
GpPjFVNhQJW3Ya_CmGNUPQ,7
vVQPH9_tSrW7bMfNnrzhFg,3
vEm9iucRT_C0r2KbnKhvzQ,3
MGZtC2OxQrCJ62w7__o8-Q,8
6KfD2jMxQnmasOIqjCjxAA,0
rt4sQG_MS3SdxYLh5oGmJw,7
ft23AGJ4Q_WK4FbbwmbvTw,3
Ww9iPHQSTDSvjjX1eloS_g,2
xXqfigB9TJmgn4l0T5RrqQ,8
Zmwdc52KRr2kpsF1JoYL7g,3
wa6G-GSIRA-mfoKeqY0t9Q,3
OJxL9SF7SUembh37JeXUKw,8
ocMp9SsXQmW13ITjFJPtyA,8
BCYmRDSJTS-DrIYWeJNMSw,1
1qm5XaoYS7uvrEIIlMMAug,3
kQylveLDRoSBhQ0NHheg_w,2
jI1BOF3nRAmKV1RirVRmZQ,7
g_WD1G_iS_yFoQrn95FNHg,2
OTfWJbLKQJiOcwa-j_bgLg,1
gnhFYts3QeGeNNFCp-vJ1g,7
YWvtpZ2tSdGK5OCBWLkVIA,1
7y9TZXMQThKX8ERZGfHZpg,2
hDy1hTpmRrqOOLKaBCj60Q,8
E11vE0ufQ4aYpeEpo-1sXQ,8
Ncg7P0tgSr6yN1ffO3L0JQ,0
Q_x-9tIiQ6SOwoVXhM7FGQ,3
Is6sfm9wSsGWdpnT826CQQ,1
veCdhGVVSP-U4Njx5wXIdQ,7
_6_3gYInStasjY0DitTA8g,8
VWLjbSzNSUu-ecRNt6XeRg,2
8GZZeaoMSLyiCWlQqwtzzw,3
NSXcufd0QieeBcjarwKp4w,1
j0DhFWITSxiyabsPVaddBw,1
S0ZLGGk_TsK5BnQ9BQYGTw,1
7R4YBYAFSQmihan4DnJ4cA,7
opTSP5pNSmScaoULDu8bhg,2
cXaOr9hOSOOaPDuyiBVIpg,1
LLmRkZsuSoqroR5VghYFuA,1
YnFzcqX-RqiNXBBpo7b2rg,7
YFs6nRVDSiWjcVwsQQBulQ,7
yF8bT1q9RsikB2dQlz9y1A,3
cHkCl6oLSvuMLu_MmFkszQ,3
OTFpvOzuSWCQIjgo_Op0Ag,1
GeCLInSbQqeV0e2Niq1stQ,1
Snu0cugoTRK2IUybj4owPw,3
MqtcaFV6QPCaN301nnHoaQ,8
b95JfO_-Q_uItiY4CjqpQg,3
AGYiXT7rQsSQFxkFvlNT5w,7
f7j99CQGRDiV_F5evB6bwA,3
QPtSJi9rSdiR5MUO5PXPSw,1
fAoR0MadSGm9mZZNU6yh8g,7
lNM-a3TWTm-PchusU_X9Wg,1
slFPbUZpT_2_Tabb-HX2Zg,1
b-HgtJSiSWu2VqRUVOeqzw,1
7nL1CRkzQYalb9kHgeUNxw,1
Y-2FapRHQDS_71Ae_E-Gig,8
VZlPEu1wR7C3YvNjx5R0ZA,7
VRx6EKXwSeOZFS2wr_KOAA,2
6BAx_ppfQm6iv6kZaDSyPw,8
fZssYQ3OSse_jyz0mJTJqA,8
R9vMp7QjRPOd14ivO4qJQQ,8
sXv4AveRSXG9IF4HEcNMPg,8
-9Bgdd0RQai33Bm2YUGNEg,8
42upkZLEQ8qX3aTsd2EeOA,3
vIBDy31kRTePaLOdKZ4m8g,7
E1Q2F8Z-R0GkRNtmc_rdgg,2
5Xg8jXq4Qe-9VeLD7jmePA,3
83K5QFB4QcSTP68kPmLOzg,1
rU6VCwpZQXSqlfbRiD7I1w,8
zhTTfRaJTz6VTx2YKRxdLw,5
GGa9hgpSSg2rkA5umtYrdg,2
U_LEndwNR1iId5nZh0yOZg,1
ezZMUP3LTheNmb8JqdqmoQ,2
YR9pWiTpRTaqphvMEJfaTQ,3
yRwedcOnRTGj6GIJ5298ew,1
V82iYc2mSxahnruvwftlRA,2
Xv9rjvXzR_mb5cN5mtUmmg,8
EUntSEwGSQOxfag75htjQQ,7
Ldpo4qgWSH-qZsWkeifPvQ,3
nqDMJFphRI6eQ3_P2GK38Q,7
tSyA3nNmTtCfZu9n3oey3w,2
dINfgnL6S_OAOcc-p4YQag,7
tRfAUOnzRxq2EVrkrfx69g,2
LwTeoM-KRHGEo_bZP-ND5w,3
qGagrKitRyKtjCG1Vago1Q,8
hyzclAh7QaSfSaKMBYzi4Q,7
dLID7gcPQ7CQwqg--wGZUQ,4
aDIBzLdmSY2EefhWLn1_nA,7
wtxQwc1QTWSx7kavClWwYQ,7
CF46fQCBRQ6qnXy37dCWFw,7
8SeHInpATeyV7sh2_1oUxA,7
vcfA5BhtRRq4kYQxnQhMGA,1
BkcBosKgRHmpIr-Fpwvg-w,1
D6c80m8zRmqMqMiflmDXTg,5
kaiERUx3TwuY_q6h3kk7LA,2
HIRvBI1-T5-iBISOrmpwCg,3
eW-wzMqTSaWj8jpq37w1lg,7
uNswN98tTamIb2ulEkYyLQ,3
hU36us08RwWLIpqwz_IqyA,8
it1DOXW7Q8GAs5CKkbx3sg,8
XCiWpaBhT-u_-R5AtuJM6w,7
ttKM16upSw-zbsNoPhwE7g,8
5VNJJSCjQsSdsvymDLjYYw,8
8T7C9LDNS_ab5fMW_AkDVg,3
1BqyXoOvTraJhoyxi9Bn_A,3
T97-iP2TSIuPHdm7J9uyUQ,3
3RGEjrnbSAC1NgVrDSC62A,1
Le7fUT7NRauGvGlZNkvfZQ,1
UGVWzMNYSOu2-4277skHjQ,7
9NmlBpLFRCWtlUELTVeSFQ,1
Z-G-dDhVTkCdpXEj3uNu7A,8
zl9gHOPgRW62nJGTIFAX5g,3
hkB6r4LVTyaP9xKtHTFeXA,7
YUHzsfXIT4iqIpPIisbEOg,1
HmFXgpyGS3KFbwZBhvJNbg,3
CjaGR3aZRIKfI7bkO7u6rA,8
_vdWnP1ZRW2XgLcM6fLC1w,1
bptRtp1UQFu5_Fcz7NQuAQ,2
PNh8nMMDTbWtMVRAug8j2A,2
-gVKyrp3T863r2pVE-3qWw,8
KSnh26xsQ8WhDnFGTwWKVQ,3
1PUyxH5ZQiKc2wCsON7t8g,1
vmj09UAWQYOyfuYBV800jw,8
irKYxWCcS_WPsHJfNeA9LQ,8
5pjwneP1Qk6BbAmZ_Y-yhg,8
sx_03Ht6QPC3s382T-9LiA,7
nUsT-L_VR8yLfLzl5gAudQ,3
JglbbOsFQBy7ET1Mp3qi9w,8
DFqXg8etTxqN04aMfu12lg,7
N2k92seLRkmcYMEtYW8UNg,7
DQ4WQaLeSwW7On1oZUzZfw,1
VofpL9O8RUKNhjEn1SDdOg,2
7vp5h2E0T3y3MA0q83vi3Q,7
ALfBDZJhTmyhsPTItxpPYg,3
4lKQQwPgTFa4F9bBXMuz5Q,1
-bxe3TiOTHiyqqhVH_Ei_w,7
T14IlhFdRgqLQqlhmN-0kQ,7
JW2tiO4uSQuysiMV57mPcQ,1
nsqPEzwnQvWOdkVSZvFh3Q,3
hTeANvmfQneaoE2PoqCabA,7
knKdSdJ9TZGva1oInuXfXw,2
LFtvqllzSGKQ9sGCJ1a8Qw,2
LM3aRGR0S1-QW50oBuvRAA,7
j_IsnE8rRUGOw6ugf8HMww,7
aVR_onGhSKCx76-qaWqpfA,3
fJmpIIwMQRS6bdGzxwuSYg,3
diW0-39_RHicriT6BPfqMA,3
NlUCPkNORjCqFEro5Kc9wg,2
Mx8jzD62Sx-DK-kD73BXjw,3
lK0LibCPS-GA216UHkKhxA,2
emXis691QfuJ_ZqDYzr9nA,3
RYNnKtOGRbqbwfp1KhH8Ow,2
_DcjWaxmTFKqd8bBWLavAA,1
nfQMMgcqTImdll5Pg6cvwg,1
EA7WX2JYQwid691UDXXx9g,8
25HyUNnhQy6t6lgjW5dObg,7
uNVnzfItTBSndmgDvJPEWA,7
kiDawT9pQ-OLJBHTV-Utaw,1
BaiEIN-KSYCy1-ygawe2pg,8
HUuWn8WzR4qz8ojcisuyxg,1
et-gHxSCS2izrkgYT7hKpQ,3
BYSA32rASJWgzURgY4LSYA,7
s8cWiLaXSv66bH2WWXM_rA,7
ru8TymjnTwORMltp8G_JJQ,7
ug0hfSVIRvmkPk4dmNtK-Q,8
KpqRB-PPQC28q48JCt-PJw,7
Xe8h9gqOTKacHs3fV9LetQ,8
JX0pqA2nQi-aNvaF9AQOaA,7
YBfUtdHoS5ez8uv7GrEU1g,1
6B2K4IvKQTONFRNbJzNFHQ,8
gh4212ihShOnVBmgSViA6w,7
IZQ8eHHhSfqsuCnXKZfKwg,7
p7gGzZRXQEC5gcCR36phDw,3
flbeN1YLTEGT8kFGE5vg_Q,2
Vu1xPJouSTitYlTr2uu3KQ,3
BxtYIBYfSnCkCH-6T9AtrA,1
h6qT0t4ORR6Ftul4U0ed9Q,1
2NyROUPqSFuUlM3W1f7KJg,1
jc9Z-5MtS_CiPYQxLLNRTg,3
vSP4NIqvTfKXys3XA-eKlA,7
06bQSXIsS1SNy3Gwo7nDmQ,3
m-lz-X5ETHOXSyFzgmEsKQ,7
pkIhu5PIR628pIKoejjEGg,1
3UAWe13mTviJ8uEwzzn3dg,3
Wl6uYHrWTvyDutXEvOYr6g,8
ySJPKZntSqeoiUURkorPNw,7
HPK5MVUyT3ChxslLlzpung,7
sJaMiEjXStWoJ4Naexp4vg,3
IeFrpPkZQ7SqxBv8hxOZSQ,8
eHGyh0yEQ4ibW6DDQ6Z54A,3
WmngefOURAqrE5HEYPz1MQ,3
qj1FiIOiQiODRrwTmE-vpg,7
iSwuzcKuSdW1BlZB5e7QgA,7
cZp_5jJdSCyX6zAbJ_8oFA,2
tTgzriwiRNSulbQs2RvbPA,3
B_q2lePhS82Ow0_RnA2KvA,2
QF6oA3LqRoygVsiJ6gKQrw,8
dx1YZxsDR_CUdROR2BBUxg,7
sISvbD20T5ic2lzPBopmEg,1
QYAttxnVT-CkUjg0r1FJHg,7
WKCgD-_SROWENrCcTPQwMg,3
xCig4Iy2S_CdG2rfod0tqQ,1
ke2yUd5lSBmyb-DZmoBpNQ,2
Xct8Q71MTYaCUPas9b7Nrg,1
eTi-L7VfSu-wGPwXN7GHnw,3
es6qs3XjQiqRVd6MFWCsOg,8
mZs9ThJFQCOTTONktQCwEg,3
pgx8Kum3RECfyIskbYDw_g,3
u0zhMZ9VRMagRv6FH4S-cQ,8
UdVTtw-FTdCviI4o_8Qr3A,1
KFMK8NSBT_6HlzWoxDbcUQ,8
wGJVyjUaTn6CheSxO6XfNQ,8
CpztrNW4Q8qlxB00IzEFlw,5
E_9FxzD2TyerZCEFDeoC9w,3
q6S4OtjrTFG4Vpb37U-1ZA,8
6GVIUk6PTb63LOmnlLbwoQ,5
lVPltkEvSRu2SgLAeGWGOg,3
7akfjBESTvGNvkuyoU5-lA,7
adT_EROhTTay7178bDIYTw,3
-E_s-Ji6QYax-R7iOHoCEA,7
eYJnNr-cSz6v7moywwUCpw,3
kBUVdWKdSvmN-yi0K9l-yA,1
Y026CProTFyXOEwenMsE0w,8
hDKwONuPQD-rZa8CbA9ttA,2
xZ2X1-ogRXK_YUizEQgC7w,1
qdcCcd2HSD2-mrB-xLNdPw,1
DdyIMZnrROucik2gFgh9Uw,2
4lcXYv7kRxaGvKfr8QVS8Q,0
47XK68NxSZWrmoV5CnG_rQ,2
gWupgRAeQLqD8rKydzAgsQ,3
H4mU3DYZTy2MrqVN4ck_ug,8
pXA4mspxTi-F_3YmsFPEkg,1
BnW1lybvSsCtoOnh5G4ucQ,5
emlD926iQeaYn4X0T3ottg,1
MHg6JSldRtyq_59QKhwlsg,5
Q9tAo2KzQ4KUm4EtA3Bm6w,7
8C8KVA-VQWKKaCYjRrJM5w,3
7brMOjqtTIO1TP64yvYfxg,2
263YdamASHij9tNtwsNqKw,3
QYEljWwJQF2AWydNvgfu1Q,3
BJI9-Qe5SpeHH3bSoDBIkg,8
c5yjnNSERsyw20VVcYnUNA,3
F0rcLeznRwC_UybVitg_lw,7
wacdzirVT_O1Qr0Uy2AL2Q,1
GBu0T0m-RxKKLitGN-huKA,5
zOaN-gdfR3-isJYZ2jCyQA,7
oCxGKJ7PSaeKdf4-25GoQA,8
